"pressurethreathash","specieshash","pressurecode","rankingcode","quality","location","sources"
"1a13076990d4609dc982c0dc548213b7","eb4c1e6904d951a16acdca89d7ba103c","E04","M",1,"4",""
"ab88f10a1f3ebfaade0affb9c6c3ada9","eb4c1e6904d951a16acdca89d7ba103c","F01","H",2,"1",""
"398e6b3335058807d49c5c38ceb4a2f3","4fc20dd7f5892a35d6c84910a2d30fb9","E02","M",1,"4","2008 Phragmite aquatique - 2012 Cahiers dhabitats Natura 2000-Oiseaux"
"47af0b64b38cd461a8fbf973d6586f01","56b9a3897cf6db0a4f970e6149d6f996","A04","H",1,"4","Havet P. et ODARC 2004 Haute Corse. Pastoralisme et incendie, p. 1-3 - Johannot F. et Weltz M. 2012 Cahiers dhabitats Natura 2000-Oiseaux, p. 17-18"
"ecdbbfed869402b9276a97fb6cf14bfe","56b9a3897cf6db0a4f970e6149d6f996","J01","M",1,"4","Johannot F. et Weltz M. 2012 Cahiers dhabitats Natura 2000-Oiseaux, p. 17-18 - Havet P. et ODARC 2004 Haute Corse. Pastoralisme et incendie, p. 1-3"
"ce6a39118df41e4c1b06dcf26fa26c3b","836e21f6f9ebecfcb8e825b4bad79998","B02","H",2,"4","Muséum National d'Histoire Naturelle. coord 2012 Cahiers d'habitats Natura 2000 - connaissance et gestion des habitats et des espèces d'intérêt communautaire. Tome 8 Oiseaux (volume 1 de l'Aigle botté à la Fauvette pitchou, 382 pages ; volume 2 de la Fauvette sarde à l'Oie cendrée, 390 pages ; volume 3 de l'Oie des moissons au Venturon montagnard, 384 pages), La documentation française, Paris"
"248a989123f2f7563d25cde6e9759dda","7b73e1c640a8e9fb01dd041001e803e7","D01","M",1,"4","Moneglia, P., Besnard, A., Prodon, R., Thibault, J.-C. & Beck N. 2010 Conséquences du feu sur leffectif de deux populations de sittelle Corse, p. 7-18 - doi:10.1371/journal.pone.0018228 - Moneglia, P., Besnard, A., Thibault, J.-C. & Prodon, R. 2009 Habitat selection of the Corsican nuthatch (Sitta whiteheadi) after a fire, p. 577-583 - Thibault, J.-C., Prodon, R. & Moneglia, P. 2004 Impact des incendies de lété 2000 sur leffectif dune espèce endémique menacée: la Sittelle corse (Sitta whiteheadi), p. 63-71 - Thibault, J.-C., Prodon, R, Villard, P. & Seguin, J.-F. 2006 Habitat requirements and foraging behaviour of the Corsican nuthatch (Sitta whiteheadi), p. 477-486 - Thibault J. Cl., Seguin J. F. et Norris K. 2009 Plan de restauration de la sittelle corse, 52 p."
"4a0c7241d823cca259940cd743313390","7b73e1c640a8e9fb01dd041001e803e7","J03","M",1,"4","Thibault J. Cl., Seguin J. F. et Norris K. 2009 Plan de restauration de la sittelle corse, 52 p. - Moneglia, P., Besnard, A., Prodon, R., Thibault, J.-C. & Beck N. 2010 Conséquences du feu sur leffectif de deux populations de sittelle Corse, p. 7-18 - Thibault, J.-C., Prodon, R. & Moneglia, P. 2004 Impact des incendies de lété 2000 sur leffectif dune espèce endémique menacée: la Sittelle corse (Sitta whiteheadi), p. 63-71 - doi:10.1371/journal.pone.0018228 - Thibault, J.-C., Prodon, R, Villard, P. & Seguin, J.-F. 2006 Habitat requirements and foraging behaviour of the Corsican nuthatch (Sitta whiteheadi), p. 477-486 - Moneglia, P., Besnard, A., Thibault, J.-C. & Prodon, R. 2009 Habitat selection of the Corsican nuthatch (Sitta whiteheadi) after a fire, p. 577-583"
"0bec9824f89d66d4180098d73a86ae56","7b73e1c640a8e9fb01dd041001e803e7","B02","H",2,"4","doi:10.1371/journal.pone.0018228 - Moneglia, P., Besnard, A., Prodon, R., Thibault, J.-C. & Beck N. 2010 Conséquences du feu sur leffectif de deux populations de sittelle Corse, p. 7-18 - Thibault, J.-C., Prodon, R. & Moneglia, P. 2004 Impact des incendies de lété 2000 sur leffectif dune espèce endémique menacée: la Sittelle corse (Sitta whiteheadi), p. 63-71 - Thibault J. Cl., Seguin J. F. et Norris K. 2009 Plan de restauration de la sittelle corse, 52 p. - Moneglia, P., Besnard, A., Thibault, J.-C. & Prodon, R. 2009 Habitat selection of the Corsican nuthatch (Sitta whiteheadi) after a fire, p. 577-583 - Thibault, J.-C., Prodon, R, Villard, P. & Seguin, J.-F. 2006 Habitat requirements and foraging behaviour of the Corsican nuthatch (Sitta whiteheadi), p. 477-486"
"24d2997fdd82b0f58ce4d7e1b28b090b","7b73e1c640a8e9fb01dd041001e803e7","J01","M",1,"4","Thibault, J.-C., Prodon, R. & Moneglia, P. 2004 Impact des incendies de lété 2000 sur leffectif dune espèce endémique menacée: la Sittelle corse (Sitta whiteheadi), p. 63-71 - doi:10.1371/journal.pone.0018228 - Thibault, J.-C., Prodon, R, Villard, P. & Seguin, J.-F. 2006 Habitat requirements and foraging behaviour of the Corsican nuthatch (Sitta whiteheadi), p. 477-486 - Moneglia, P., Besnard, A., Thibault, J.-C. & Prodon, R. 2009 Habitat selection of the Corsican nuthatch (Sitta whiteheadi) after a fire, p. 577-583 - Moneglia, P., Besnard, A., Prodon, R., Thibault, J.-C. & Beck N. 2010 Conséquences du feu sur leffectif de deux populations de sittelle Corse, p. 7-18 - Thibault J. Cl., Seguin J. F. et Norris K. 2009 Plan de restauration de la sittelle corse, 52 p."
"36caf3e2a9c05ae7960e3c9780a2e37a","3c547c793139d9760e2f7bb9437598b5","A01","M",2,"4","Muséum National d'Histoire Naturelle. coord 2012 Cahiers d'habitats Natura 2000 - connaissance et gestion des habitats et des espèces d'intérêt communautaire. Tome 8 Oiseaux (volume 1 de l'Aigle botté à la Fauvette pitchou, 382 pages ; volume 2 de la Fauvette sarde à l'Oie cendrée, 390 pages ; volume 3 de l'Oie des moissons au Venturon montagnard, 384 pages), La documentation française, Paris"
"ac51067b03089d25c77fd5984529dce3","3c547c793139d9760e2f7bb9437598b5","G01","L",2,"4","Muséum National d'Histoire Naturelle. coord 2012 Cahiers d'habitats Natura 2000 - connaissance et gestion des habitats et des espèces d'intérêt communautaire. Tome 8 Oiseaux (volume 1 de l'Aigle botté à la Fauvette pitchou, 382 pages ; volume 2 de la Fauvette sarde à l'Oie cendrée, 390 pages ; volume 3 de l'Oie des moissons au Venturon montagnard, 384 pages), La documentation française, Paris"
"f234c71ae9c0371e9a2bca1ad649dd90","3c547c793139d9760e2f7bb9437598b5","M01","M",2,"1","Muséum National d'Histoire Naturelle. coord 2012 Cahiers d'habitats Natura 2000 - connaissance et gestion des habitats et des espèces d'intérêt communautaire. Tome 8 Oiseaux (volume 1 de l'Aigle botté à la Fauvette pitchou, 382 pages ; volume 2 de la Fauvette sarde à l'Oie cendrée, 390 pages ; volume 3 de l'Oie des moissons au Venturon montagnard, 384 pages), La documentation française, Paris"
"5f3ff1e27e4660ab1b9992e5ef48a486","3c547c793139d9760e2f7bb9437598b5","A02","H",3,"4","Muséum National d'Histoire Naturelle. coord 2012 Cahiers d'habitats Natura 2000 - connaissance et gestion des habitats et des espèces d'intérêt communautaire. Tome 8 Oiseaux (volume 1 de l'Aigle botté à la Fauvette pitchou, 382 pages ; volume 2 de la Fauvette sarde à l'Oie cendrée, 390 pages ; volume 3 de l'Oie des moissons au Venturon montagnard, 384 pages), La documentation française, Paris"
"a65d34b7e531a0434f6922473b0b1d45","3c547c793139d9760e2f7bb9437598b5","B02","M",2,"4","Muséum National d'Histoire Naturelle. coord 2012 Cahiers d'habitats Natura 2000 - connaissance et gestion des habitats et des espèces d'intérêt communautaire. Tome 8 Oiseaux (volume 1 de l'Aigle botté à la Fauvette pitchou, 382 pages ; volume 2 de la Fauvette sarde à l'Oie cendrée, 390 pages ; volume 3 de l'Oie des moissons au Venturon montagnard, 384 pages), La documentation française, Paris"
"44bf4f2df3ee07b2b59647e60dc523fb","3c547c793139d9760e2f7bb9437598b5","A11","M",2,"4","Muséum National d'Histoire Naturelle. coord 2012 Cahiers d'habitats Natura 2000 - connaissance et gestion des habitats et des espèces d'intérêt communautaire. Tome 8 Oiseaux (volume 1 de l'Aigle botté à la Fauvette pitchou, 382 pages ; volume 2 de la Fauvette sarde à l'Oie cendrée, 390 pages ; volume 3 de l'Oie des moissons au Venturon montagnard, 384 pages), La documentation française, Paris"
"f9b775d7e8793c3332e755d74830e73a","3c547c793139d9760e2f7bb9437598b5","A07","H",2,"4","Muséum National d'Histoire Naturelle. coord 2012 Cahiers d'habitats Natura 2000 - connaissance et gestion des habitats et des espèces d'intérêt communautaire. Tome 8 Oiseaux (volume 1 de l'Aigle botté à la Fauvette pitchou, 382 pages ; volume 2 de la Fauvette sarde à l'Oie cendrée, 390 pages ; volume 3 de l'Oie des moissons au Venturon montagnard, 384 pages), La documentation française, Paris"
"2f986297e66f2021ebc471bb271289c4","3c547c793139d9760e2f7bb9437598b5","A10","H",3,"4","Muséum National d'Histoire Naturelle. coord 2012 Cahiers d'habitats Natura 2000 - connaissance et gestion des habitats et des espèces d'intérêt communautaire. Tome 8 Oiseaux (volume 1 de l'Aigle botté à la Fauvette pitchou, 382 pages ; volume 2 de la Fauvette sarde à l'Oie cendrée, 390 pages ; volume 3 de l'Oie des moissons au Venturon montagnard, 384 pages), La documentation française, Paris"
"ae0617db3ce1ae7d5e8dca8e781e76c9","3c547c793139d9760e2f7bb9437598b5","B01","M",3,"4","Muséum National d'Histoire Naturelle. coord 2012 Cahiers d'habitats Natura 2000 - connaissance et gestion des habitats et des espèces d'intérêt communautaire. Tome 8 Oiseaux (volume 1 de l'Aigle botté à la Fauvette pitchou, 382 pages ; volume 2 de la Fauvette sarde à l'Oie cendrée, 390 pages ; volume 3 de l'Oie des moissons au Venturon montagnard, 384 pages), La documentation française, Paris"
"26e12677c00a8cb6e7877048562e7af3","ac4bdaf3d3e5bfff336292feacffc854","M01","M",1,"4","Lefranc, N. & Issa, N. 2013 Plan national d'actions en faveur des Pies-grièches (Pie-grièche à poitrine rose, Pie-grièche à tête rousse, Pie-grièche écorcheur, Pie-grièche grise), DREAL Lorraine, LPO, Rochefort, 155 p.  - Muséum National d'Histoire Naturelle. coord 2012 Cahiers d'habitats Natura 2000 - connaissance et gestion des habitats et des espèces d'intérêt communautaire. Tome 8 Oiseaux (volume 1 de l'Aigle botté à la Fauvette pitchou, 382 pages ; volume 2 de la Fauvette sarde à l'Oie cendrée, 390 pages ; volume 3 de l'Oie des moissons au Venturon montagnard, 384 pages), La documentation française, Paris"
"ac773efd25a2d634429ae4173c11289c","ac4bdaf3d3e5bfff336292feacffc854","A07","H",3,"4","Lefranc, N. & Issa, N. 2013 Plan national d'actions en faveur des Pies-grièches (Pie-grièche à poitrine rose, Pie-grièche à tête rousse, Pie-grièche écorcheur, Pie-grièche grise), DREAL Lorraine, LPO, Rochefort, 155 p.  - Muséum National d'Histoire Naturelle. coord 2012 Cahiers d'habitats Natura 2000 - connaissance et gestion des habitats et des espèces d'intérêt communautaire. Tome 8 Oiseaux (volume 1 de l'Aigle botté à la Fauvette pitchou, 382 pages ; volume 2 de la Fauvette sarde à l'Oie cendrée, 390 pages ; volume 3 de l'Oie des moissons au Venturon montagnard, 384 pages), La documentation française, Paris"
"26f62e27752f7d631f14ab9a7423f08c","ac4bdaf3d3e5bfff336292feacffc854","A10","H",3,"4","Lefranc, N. & Issa, N. 2013 Plan national d'actions en faveur des Pies-grièches (Pie-grièche à poitrine rose, Pie-grièche à tête rousse, Pie-grièche écorcheur, Pie-grièche grise), DREAL Lorraine, LPO, Rochefort, 155 p.  - Muséum National d'Histoire Naturelle. coord 2012 Cahiers d'habitats Natura 2000 - connaissance et gestion des habitats et des espèces d'intérêt communautaire. Tome 8 Oiseaux (volume 1 de l'Aigle botté à la Fauvette pitchou, 382 pages ; volume 2 de la Fauvette sarde à l'Oie cendrée, 390 pages ; volume 3 de l'Oie des moissons au Venturon montagnard, 384 pages), La documentation française, Paris"
"2404ef8222f11d0d833a16516559b36a","ac4bdaf3d3e5bfff336292feacffc854","K05","H",1,"4","Lefranc, N. & Issa, N. 2013 Plan national d'actions en faveur des Pies-grièches (Pie-grièche à poitrine rose, Pie-grièche à tête rousse, Pie-grièche écorcheur, Pie-grièche grise), DREAL Lorraine, LPO, Rochefort, 155 p.  - Muséum National d'Histoire Naturelle. coord 2012 Cahiers d'habitats Natura 2000 - connaissance et gestion des habitats et des espèces d'intérêt communautaire. Tome 8 Oiseaux (volume 1 de l'Aigle botté à la Fauvette pitchou, 382 pages ; volume 2 de la Fauvette sarde à l'Oie cendrée, 390 pages ; volume 3 de l'Oie des moissons au Venturon montagnard, 384 pages), La documentation française, Paris"
"61a1c8384632924d599befbee1665b00","fb0b9ea4658b6e30cfd03e414fef8b95","G01","M",3,"4","C. KERBIRIOU, F. GOURMELON, F. JIGUET, I. LE VIOL, F. BIORET & R. JULLIARD 2006 Linking territory quality and reproductive success in the Red-billed Chough Pyrrhocorax pyrrochorax : implications for conservation management of an endangered population, p. 352-364 - ROCAMORA, G. & YEATMAN-BERTHELOT, D. 1999 Oiseaux menacés et à surveiller en France. Liste rouge et recherche de priorités. Populations. Tendances. Conservations, Société dEtudes Ornithologiques de France/Ligue pour la Protection des Oiseaux, Paris, 598 p. - Kerbiriou C., Le Viol I., Robert A., Porcher E., Gourmelon F., Julliard R. 2009 Tourism in protected areas can threaten wild populations: from individual response to population viability of the chough Pyrrhocorax pyrrhocorax, p. 657-665"
"ef7b4d13ca9e12201eca76cb09e5f5d9","fb0b9ea4658b6e30cfd03e414fef8b95","A05","H",1,"4","Kerbiriou C., Le Viol I., Robert A., Porcher E., Gourmelon F., Julliard R. 2009 Tourism in protected areas can threaten wild populations: from individual response to population viability of the chough Pyrrhocorax pyrrhocorax, p. 657-665 - ROCAMORA, G. & YEATMAN-BERTHELOT, D. 1999 Oiseaux menacés et à surveiller en France. Liste rouge et recherche de priorités. Populations. Tendances. Conservations, Société dEtudes Ornithologiques de France/Ligue pour la Protection des Oiseaux, Paris, 598 p. - C. KERBIRIOU, F. GOURMELON, F. JIGUET, I. LE VIOL, F. BIORET & R. JULLIARD 2006 Linking territory quality and reproductive success in the Red-billed Chough Pyrrhocorax pyrrochorax : implications for conservation management of an endangered population, p. 352-364"
"437fe6609ff4a308dce3ecea24a5e1dc","e6439834b32d27b225785e0186c3cc50","K03","H",3,"4","Gamero, A., McNaghten, L., & Suddaby, D. (2008) Research of breeding Dunlin ecology associated with machair and upland NATURA 2000 sites in N.W. Mayo. Unpublished report to the NPWS.BirdWatch Ireland Conservation Report. Thompson, L., Suddaby, D. & Newton, S. (2007) Breeding parameters of selected wader species at Machair sites and adjacent areas associated with the Mullet/Blacksod Bay & Offshore Islands Complex, N.W. Mayo, 2007. Unpublished report to the NPWS: BirdWatch Ireland Conservation Report. Bolton, M., Tyler, G., Smith, K. & Bamford, R. 2007. The impact of predator control on Lapwing Vanellus vanellus breeding success on wet grassland nature reserves Journal of Applied Ecology 44: 534‐544 Troake, P. & Suddaby, D. 2008. Monitoring and measuring breeding parameters of Lapwing and other waders at selected NATURA 2000 sites in N.W. Mayo, 2008. Unpublished report to the NPWS ."
"87dd85c07c247a6e3755614288e04881","e6439834b32d27b225785e0186c3cc50","I01","M",3,"4","Suddaby, D., Nelson, T. & Veldman, J. (2010) Resurvey of breeding wader populations of machair and associated wet grasslands in north-west Ireland. Irish Wildlife Manuals, No.44. National Parks and Wildlife Service, Department of the Environment, Heritage and Local Government, Dublin, Ireland."
"4565dbf4257c4ca334eb131fcfb355fd","e6439834b32d27b225785e0186c3cc50","M02","M",2,"1","Huntley, B., Green, R.E., Collingham, Y.C. & Willis, S.G. 2007. A climatic atlas of European breeding birds. Durham University, RSPB and Lynx Edicions, Barcelona. 521 pp."
"5c2a3b1738b3c2ff2fc6e745b93d16fc","eb65ec6bb0ef380632a261d44dccfdc5","A02.01","H",3,"4","Jacob et al. (2010) Atlas des Oiseaux nicheurs de Wallonie 2001-2007, Aves et la Région Wallonne ; GREEN, R.E., ROCAMORA, G. & SCHÄFFER, N. (1997): Populations, ecology and threats to the Corncrake Crex crex in Europe. Vogelwelt, 118: 117-134 ; RYELANDT, P. (1998): Impact des jachères agricoles sur la population du Râle des genêts (Crex crex) et autres oiseaux sauvages. Actes du Colloque sur la Faune et la Flore des Moissons, Cultures et Friches, Bruxelles 17 octobre 1998, Amicale européenne de Floristique, Ardenne et Gaume, Naturalistes belges"
"6a1f758ee7927d89b3a30b2837c5bb9e","eb65ec6bb0ef380632a261d44dccfdc5","A02.02","H",3,"4","Jacob et al. (2010) Atlas des Oiseaux nicheurs de Wallonie 2001-2007, Aves et la Région Wallonne ; GREEN, R.E., ROCAMORA, G. & SCHÄFFER, N. (1997): Populations, ecology and threats to the Corncrake Crex crex in Europe. Vogelwelt, 118: 117-134 ; RYELANDT, P. (1998): Impact des jachères agricoles sur la population du Râle des genêts (Crex crex) et autres oiseaux sauvages. Actes du Colloque sur la Faune et la Flore des Moissons, Cultures et Friches, Bruxelles 17 octobre 1998, Amicale européenne de Floristique, Ardenne et Gaume, Naturalistes belges"
"537595097c78f003313dbc5b3f53d846","eb65ec6bb0ef380632a261d44dccfdc5","A02.03","H",3,"4","Jacob et al. (2010) Atlas des Oiseaux nicheurs de Wallonie 2001-2007, Aves et la Région Wallonne ; GREEN, R.E., ROCAMORA, G. & SCHÄFFER, N. (1997): Populations, ecology and threats to the Corncrake Crex crex in Europe. Vogelwelt, 118: 117-134 ; RYELANDT, P. (1998): Impact des jachères agricoles sur la population du Râle des genêts (Crex crex) et autres oiseaux sauvages. Actes du Colloque sur la Faune et la Flore des Moissons, Cultures et Friches, Bruxelles 17 octobre 1998, Amicale européenne de Floristique, Ardenne et Gaume, Naturalistes belges"
"29eddc9edb9233b25fcf068c918f56eb","eb65ec6bb0ef380632a261d44dccfdc5","A03.01","H",3,"4","Jacob et al. (2010) Atlas des Oiseaux nicheurs de Wallonie 2001-2007, Aves et la Région Wallonne ; GREEN, R.E., ROCAMORA, G. & SCHÄFFER, N. (1997): Populations, ecology and threats to the Corncrake Crex crex in Europe. Vogelwelt, 118: 117-134 ; RYELANDT, P. (1998): Impact des jachères agricoles sur la population du Râle des genêts (Crex crex) et autres oiseaux sauvages. Actes du Colloque sur la Faune et la Flore des Moissons, Cultures et Friches, Bruxelles 17 octobre 1998, Amicale européenne de Floristique, Ardenne et Gaume, Naturalistes belges"
"0ba8fd8fa7edb837ef5e091a683953e3","eb65ec6bb0ef380632a261d44dccfdc5","A03.03","M",2,"4","Jacob et al. (2010) Atlas des Oiseaux nicheurs de Wallonie 2001-2007, Aves et la Région Wallonne ; GREEN, R.E., ROCAMORA, G. & SCHÄFFER, N. (1997): Populations, ecology and threats to the Corncrake Crex crex in Europe. Vogelwelt, 118: 117-134 ; RYELANDT, P. (1998): Impact des jachères agricoles sur la population du Râle des genêts (Crex crex) et autres oiseaux sauvages. Actes du Colloque sur la Faune et la Flore des Moissons, Cultures et Friches, Bruxelles 17 octobre 1998, Amicale européenne de Floristique, Ardenne et Gaume, Naturalistes belges"
"66e9adb56b39f4f160ded2a2e9a057b4","eb65ec6bb0ef380632a261d44dccfdc5","A08","M",3,"4","Jacob et al. (2010) Atlas des Oiseaux nicheurs de Wallonie 2001-2007, Aves et la Région Wallonne ; GREEN, R.E., ROCAMORA, G. & SCHÄFFER, N. (1997): Populations, ecology and threats to the Corncrake Crex crex in Europe. Vogelwelt, 118: 117-134 ; RYELANDT, P. (1998): Impact des jachères agricoles sur la population du Râle des genêts (Crex crex) et autres oiseaux sauvages. Actes du Colloque sur la Faune et la Flore des Moissons, Cultures et Friches, Bruxelles 17 octobre 1998, Amicale européenne de Floristique, Ardenne et Gaume, Naturalistes belges"
"4019f22f856d76ea18a6a3364b23ded6","eb65ec6bb0ef380632a261d44dccfdc5","A11","H",3,"4","Jacob et al. (2010) Atlas des Oiseaux nicheurs de Wallonie 2001-2007, Aves et la Région Wallonne ; GREEN, R.E., ROCAMORA, G. & SCHÄFFER, N. (1997): Populations, ecology and threats to the Corncrake Crex crex in Europe. Vogelwelt, 118: 117-134 ; RYELANDT, P. (1998): Impact des jachères agricoles sur la population du Râle des genêts (Crex crex) et autres oiseaux sauvages. Actes du Colloque sur la Faune et la Flore des Moissons, Cultures et Friches, Bruxelles 17 octobre 1998, Amicale européenne de Floristique, Ardenne et Gaume, Naturalistes belges"
"bf4c1d90b543026995cbf139e3bbb9a1","c2cb88a77b2527077ee83127549d1dc1","A02.03","L",1,"4","http://www.birdlife.org/datazone/speciesfactsheet"
"3b8f2af6fb58536ca9bd01a4e65ba480","c2cb88a77b2527077ee83127549d1dc1","E06","L",1,"4","http://www.birdlife.org/datazone/speciesfactsheet"
"9d6d0d31c72b994424792df0b68e7a22","c2cb88a77b2527077ee83127549d1dc1","F03.01","L",1,"4","http://www.birdlife.org/datazone/speciesfactsheet"
"cf81136a6fdfa4a5f8241bd3adf92066","c2cb88a77b2527077ee83127549d1dc1","G02.09","M",3,"4","Disturbance have occured by photograph"
"837554c046e8f932c5290d265d41d606","7e3fd8342467c52a6b9ef26bf4899676","A02.03","M",1,"4","http://www.birdlife.org/datazone/speciesfactsheet"
"a6b0bde28d66dd93fc27e48f29a5694a","7e3fd8342467c52a6b9ef26bf4899676","F03.01","L",1,"4","http://www.birdlife.org/datazone/speciesfactsheet"
"b29e9393f3aeb5a636c8b29c4e5a68f1","7e3fd8342467c52a6b9ef26bf4899676","G02.09","M",3,"4","Disturbance have occured by photograph"
"3ad590402b77227ee7aab2c302bdef48","835ec47bdf334fe717069ab96c4f9e1c","B02","H",3,"4","Jacob et al. (2010) Atlas des Oiseaux nicheurs de Wallonie 2001-2007, Aves et la Région Wallonne"
"c66a76716e90513fc755c7869908e193","835ec47bdf334fe717069ab96c4f9e1c","B02.04","H",3,"4","Jacob et al. (2010) Atlas des Oiseaux nicheurs de Wallonie 2001-2007, Aves et la Région Wallonne"
"a78064d9602a9a890f7b64555e33bbd9","835ec47bdf334fe717069ab96c4f9e1c","J03.02","L",3,"4","Jacob et al. (2010) Atlas des Oiseaux nicheurs de Wallonie 2001-2007, Aves et la Région Wallonne; COLMANT, L. (2007): Réflexion sur la progression du Pic mar Dendrocopos medius en Belgique. Nos Oiseaux, 54: 205-212; LEHAIRE, F., MONTICELLI, D., PAQUET, J.Y., DELAHAYE, L., CLAESSENS, H. & RONDEUX, J. (2009): Etude des habitats utilisés par le Pic mar (Dendrocopos medius) en Région wallonne à partir des données de l&Inventaire Permanent des Ressources Forestières. Aves, 46: 149-163 ;"
"e66721bf58bd7332dac5d9f0b8454faa","f5044b13da1f0c9f619a5a4ac970d181","B02","M",3,"4","DEHEM, C. & PAQUAY, M. (2010). Pic noir Dryocopus martius. Pages 268-369 in JACOB, J.-P., DEHEM, C., BURNEL, A., DAMBIERMONT, J.-L., FASOL, M., KINET, TH., PAQUET, J.-Y. & VAN DER ELST, D. (2010) – Atlas des oiseaux nicheurs de Wallonie 2001-2007. Aves et Région wallonne, Gembloux."
"d33beee5208207677e8433cae1ff2dfe","f5044b13da1f0c9f619a5a4ac970d181","B02.04","M",3,"4","DEHEM, C. & PAQUAY, M. (2010). Pic noir Dryocopus martius. Pages 268-369 in JACOB, J.-P., DEHEM, C., BURNEL, A., DAMBIERMONT, J.-L., FASOL, M., KINET, TH., PAQUET, J.-Y. & VAN DER ELST, D. (2010) – Atlas des oiseaux nicheurs de Wallonie 2001-2007. Aves et Région wallonne, Gembloux."
"f61141806a4b8ff01b3d40e4cc1ff4a4","19db70de277731272539d8f031a6051e","U","",,"",""
"fdf58a5022036ffdafe9e9f269e3db8c","099d645ec98d20f2985030e65f51a4d1","B02.02","H",2,"4","DOPPS"
"0bfaa6e94c3ab5e33535f4d082d87e2d","0b8219875cb03eefd3eba4f815d637e1","B02.04","H",3,"4","Denac, K., L. Božič, T. Mihelič, D. Denac, P. Kmecl, J. Figelj & D. Bordjan (2013): Monitoring populacij izbranih vrst ptic - popisi gnezdilk 2012 in 2013. Poročilo. Naročnik: Ministrstvo za kmetijstvo in okolje. DOPPS-BirdLife Slovenia, Ljubljana."
"054c2f1577690b7acb59a59d0693ffc7","0b8219875cb03eefd3eba4f815d637e1","D01.02","H",3,"4","Denac, K., L. Božič, T. Mihelič, D. Denac, P. Kmecl, J. Figelj & D. Bordjan (2013): Monitoring populacij izbranih vrst ptic - popisi gnezdilk 2012 in 2013. Poročilo. Naročnik: Ministrstvo za kmetijstvo in okolje. DOPPS-BirdLife Slovenia, Ljubljana."
"f11919414a4490b10b423fd8eb8a9eea","0b8219875cb03eefd3eba4f815d637e1","B02.02","H",3,"4","Denac, K., L. Božič, T. Mihelič, D. Denac, P. Kmecl, J. Figelj & D. Bordjan (2013): Monitoring populacij izbranih vrst ptic - popisi gnezdilk 2012 in 2013. Poročilo. Naročnik: Ministrstvo za kmetijstvo in okolje. DOPPS-BirdLife Slovenia, Ljubljana."
"6ac114220e54d722bc8634dcb9f942e4","0b8219875cb03eefd3eba4f815d637e1","B02.06","H",2,"4","DOPPS"
"4fc3b1a478a092fbdfb67cfd5c96d8e8","144e1d1bb60f84a20411bd1390d3481f","B02.04","H",3,"4","Perušek, M. (2006): Vpliv ekoloških in nekaterih drugih dejavnikov na razširjenost izbranih vrt ptic v gozdovih Kočevske. Magistrsko delo. Biotehniška fakulteta, Oddelek za gozdarstvo in obnovljive gozdne vire."
"16d0ae3d2d51294eaeadf4c0e4691f02","144e1d1bb60f84a20411bd1390d3481f","B02.02","H",3,"4","Perušek, M. (2006): Vpliv ekoloških in nekaterih drugih dejavnikov na razširjenost izbranih vrt ptic v gozdovih Kočevske. Magistrsko delo. Biotehniška fakulteta, Oddelek za gozdarstvo in obnovljive gozdne vire."
"6221916f16afc60eb01d6fc4ef3dcda0","fa1086ea4c13e4ddcd54b30598991870","A02.03","H",3,"4","Denac, K., L. Božič, T. Mihelič, D. Denac, P. Kmecl, J. Figelj & D. Bordjan (2013): Monitoring populacij izbranih vrst ptic - popisi gnezdilk 2012 in 2013. Poročilo. Naročnik: Ministrstvo za kmetijstvo in okolje. DOPPS-BirdLife Slovenia, Ljubljana."
"01ab3d7b3c24949da614975599b5db76","fa1086ea4c13e4ddcd54b30598991870","A02.01","H",3,"4","Denac, K., L. Božič, T. Mihelič, D. Denac, P. Kmecl, J. Figelj & D. Bordjan (2013): Monitoring populacij izbranih vrst ptic - popisi gnezdilk 2012 in 2013. Poročilo. Naročnik: Ministrstvo za kmetijstvo in okolje. DOPPS-BirdLife Slovenia, Ljubljana."
"39e63bec73af79d1e6e8e45c31375a57","fa1086ea4c13e4ddcd54b30598991870","A03.01","H",3,"4","Denac, K., L. Božič, T. Mihelič, D. Denac, P. Kmecl, J. Figelj & D. Bordjan (2013): Monitoring populacij izbranih vrst ptic - popisi gnezdilk 2012 in 2013. Poročilo. Naročnik: Ministrstvo za kmetijstvo in okolje. DOPPS-BirdLife Slovenia, Ljubljana."
"08e6435473e72f73cc6ab25428daca59","fa1086ea4c13e4ddcd54b30598991870","A10.01","H",3,"4","Denac, K., L. Božič, T. Mihelič, D. Denac, P. Kmecl, J. Figelj & D. Bordjan (2013): Monitoring populacij izbranih vrst ptic - popisi gnezdilk 2012 in 2013. Poročilo. Naročnik: Ministrstvo za kmetijstvo in okolje. DOPPS-BirdLife Slovenia, Ljubljana."
"5170f591de16120cb6ab1166175402b9","fa1086ea4c13e4ddcd54b30598991870","E01.01","M",3,"4","Denac, K., L. Božič, T. Mihelič, D. Denac, P. Kmecl, J. Figelj & D. Bordjan (2013): Monitoring populacij izbranih vrst ptic - popisi gnezdilk 2012 in 2013. Poročilo. Naročnik: Ministrstvo za kmetijstvo in okolje. DOPPS-BirdLife Slovenia, Ljubljana."
"4977654ba2bee072fa0c2b76f9197b5a","fa1086ea4c13e4ddcd54b30598991870","F03.02.03","L",1,"1","http://www.komitee.de/; Boštjan Deberšek osebno (bostjan.debersek@gmail.com)"
